parameters,mean,std,mcse,ess_bulk,ess_tail,rhat,ess_per_sec
z_pxg[17;1],-0.874337399866839,0.6475008848763733,0.004482700433287428,20983.78769886532,15051.299987010007,1.000367928227158,3.483955561329515
z_pxg[18;1],1.4351523559842139,0.6494104274558676,0.0045868324088293765,20209.54376122128,14964.643239022944,1.0002767337302774,3.3554072024206762
z_pxg[19;1],-0.005561576162942522,0.7955991319505562,0.0047938180050446765,27557.783075137955,14987.431177255237,1.0002298259277846,4.5754414303253235
z_pxg[20;1],-0.08642064525953715,0.6087735101409938,0.004360618918684614,19526.361281057554,15212.69203967234,1.0005125639132706,3.2419778523277945
z_pxg[21;1],-0.4480495632912412,0.6723025376096755,0.005565354415099285,14578.00381875755,12944.30389265919,1.0001796261215705,2.4203979856405833
z_pxg[22;1],-0.23575452644612063,0.7895641817787191,0.005538051221095442,20349.48732892487,13650.457138345384,1.0002299671834503,3.37864214827364
z_pxg[23;1],-1.246230303184531,0.7264727421413173,0.005677453923387688,16366.13828363247,13576.243068437028,1.0001028372680705,2.717283424185257
z_pxg[24;1],0.6612301188753844,0.760177945131192,0.004757215142191086,25508.178160525433,16052.18824111115,1.0000987370418615,4.235143837570955
z_pxg[25;1],0.12453271785314325,0.7841868098013127,0.005039722150341425,24232.234061221836,14925.978956050678,1.0004044230690685,4.023297787443659
z_pxg[1;2],0.5000350603765797,0.989996157381538,0.006810804320759862,21144.134045961546,14988.758996419021,1.0002486667730506,3.510577997456
z_pxg[2;2],-0.10356732915423097,0.9653359728509111,0.005746769633888641,28214.55958482081,15506.269053436836,1.0001041809842222,4.684486575381947
z_pxg[3;2],-0.17325595061278132,0.9681449497476909,0.005640946351582789,29458.34173062961,15950.466412312546,0.9999066256844356,4.890992749870514
z_pxg[4;2],0.4637707539126828,0.9869203577162139,0.006269185234134011,24788.829894853596,15370.277020878293,1.0000984736410137,4.115709852311198
z_pxg[5;2],0.04775984264175752,0.9719734568336964,0.005633569216967709,29749.264092660153,14642.541486195834,1.0005232524819825,4.9392948293452426
z_pxg[6;2],0.10708465598703323,0.964615234028404,0.005638062741706534,29264.953337459476,14017.01867539616,0.9999899401268716,4.8588843156092345
z_pxg[7;2],-0.08386334082366328,0.9573206196895894,0.005937978805787239,25984.588698111376,14968.579868968067,1.0000613040363153,4.314242671666968
z_pxg[8;2],0.04932039914319704,0.9653720138956806,0.005533454050835556,30397.17219133578,15390.61328713151,0.9999122406891044,5.04686754481517
z_pxg[9;2],0.17782189483178965,0.9702484484145171,0.00566390914645835,29357.78307871819,15592.10840969295,1.00022741155324,4.874296914037904
z_pxg[10;2],0.4587274881051355,0.9804990874372644,0.006852228638485943,20565.27912937822,14883.184439692159,0.9999043613437638,3.414470238705541
z_pxg[11;2],0.04807525697796957,0.9722430217566026,0.005773403496679365,28327.7409133336,15545.738900093946,1.0001920789769758,4.703278164611194
z_pxg[12;2],0.462896396133936,0.9768937794841173,0.006904043890961595,20001.0781320842,14241.169066474637,1.000394484327185,3.3207954822488475
z_pxg[13;2],0.17740737758166614,0.9703047840422571,0.005552686659173843,30504.89150570782,16017.045478241926,0.9999806431041426,5.064752271336176
z_pxg[14;2],-0.3307952273794712,0.960955692352272,0.006080713275544646,24956.569602874835,15833.16042971166,0.9999253686076656,4.143559814243857
z_pxg[15;2],-0.012625768836756155,0.9684644164303373,0.005809029244205168,27794.387425812838,13705.863307084886,1.0007464482025616,4.6147250456191005
