parameters,mean,std,mcse,ess_bulk,ess_tail,rhat,ess_per_sec
μ_sxr[1],-0.9450836331951971,0.5382491292486554,0.0025400388755075242,47651.08321033616,28920.429337728154,1.000019257869098,12.18902281567858
μ_sxr[2],0.44341570712076445,0.29155784457033335,0.001590342385682103,36087.4992707848,28770.16343819159,1.0002648055289858,9.231088200676329
μ_sxr[3],0.1780148105827023,0.22359696435473325,0.0011858286683782452,37438.052374990955,28538.09127461589,1.0000948598219515,9.576556162617297
μ_sxr[4],0.06767735281398604,0.7000517331906664,0.0033867390242115917,46712.455508782805,27392.000592486565,1.0001068665601947,11.948924297473644
μ_sxr[5],-0.7478607518019519,0.3723166734257279,0.0015906305949402713,55491.96066279894,33125.84070556086,1.00005374900546,14.194698819750561
μ_sxr[6],0.5686302265541312,0.8555814654651654,0.003792712030499062,53685.62043141906,29760.031141220585,1.000100449791248,13.732641699328342
μ_sxr[7],-0.2246582332605481,0.2804982338255983,0.001285271849539069,49782.911342101004,31588.195034508626,1.0001711605300798,12.734338892177563
μ_sxr[8],-0.39991997413914704,0.26038487669088417,0.0012847982293812082,43118.977529297204,29989.80995519409,1.000043520035943,11.029722001772472
μ_sxr[9],-0.13900447739333718,0.23395706228267155,0.0012843118127385715,36188.764086401396,27717.718635363974,1.0000144110284666,9.256991476421977
μ_sxr[10],-1.0345467253146157,0.8516305556323583,0.003153901959218211,73029.31336547926,30635.185038799817,1.0001340692083567,18.68070790533636
μ_sxr[11],-1.1377985445573942,0.7066820172480869,0.002684916927394034,69428.03852549572,29244.858374009087,1.0002881525550986,17.75951119305329
μ_sxr[12],-1.138183011286281,0.8513223045615045,0.0031246678732120823,74219.18060520223,29768.913843972965,0.9999435993209929,18.98507284219609
μ_sxr[13],-0.920887087585275,0.5309146632496964,0.002347010974057303,51966.84058799543,30075.037511937633,1.000141922747765,13.292982297796108
μ_sxr[14],1.0138193255037595,0.3245664469934426,0.0018817540393245016,35495.11495545152,23856.000051445073,1.0001830889380219,9.079557837696433
μ_sxr[15],-0.3711179818106304,0.5761224040165405,0.0024861680201804827,54271.369551332944,30642.03330913429,1.0000281923944236,13.88247479662392
μ_sxr[16],-1.18442449252111,0.3381108353319168,0.001901211014729344,34846.8427685549,17154.131229425926,1.000311982007522,8.913731502920925
μ_sxr[17],-1.0004462807534404,0.31758209965291484,0.001556327711174451,43025.66079271855,31273.56349438908,1.0000737332353564,11.005851823916888
μ_sxr[18],0.42941211460083306,0.9966294297969239,0.004241267818367687,55700.80616611683,33847.809544710886,1.000231563695248,14.248120954849927
μ_sxr[19],0.5948189365432832,0.7836243816575373,0.0031431049193997793,62448.09295141939,31424.4796439383,0.9999944806448017,15.974059318243519
μ_sxr[20],-1.2595769461168345,0.786577428046413,0.0032224190134561635,59880.79668652381,31226.016698669955,0.999991147061447,15.317351628949464
μ_sxr[21],-0.7152105413648333,0.6796670934871781,0.0028003221452286607,59356.80215360795,31463.729404273497,1.0002582360666177,15.183315193957847
μ_sxr[22],0.6493321508826149,0.8253833426726188,0.0030814217632679094,71888.15542543863,31136.06646208497,1.0000294195448458,18.388802680306114
μ_sxr[23],-0.04333521347178037,0.7732074353931954,0.0031060696081427236,63035.08536060098,29079.607183406286,1.0001106635428272,16.124210445691393
μ_sxr[24],1.102902152921674,0.9093656091759026,0.003311470761723396,75126.9656695631,30722.23599740504,1.0001648790120914,19.21728189424187
μ_sxr[25],0.07592322914680354,0.8904838799756475,0.003263799481494829,74445.19089681676,30034.928033158536,1.0002796855072655,19.042885685377588
μ_sxr[26],0.013980922971290093,0.688262201293534,0.003377077152480277,43108.96721929913,30696.55837109688,1.0000894837807135,11.027161390580908
μ_sxr[27],-0.5796439621659035,0.6518934280904028,0.002721099326573048,57682.72355550858,31525.03834120945,1.000082987768093,14.755090254402933
