atoll,median_excretedN,lower_excretedN,upper_excretedN,median_excretedP,lower_excretedP,upper_excretedP,median_NH3emit,lower_NH3emit,upper_NH3emit,median_bird_C,lower_bird_C,upper_bird_C
Manihi,1053.6529417439156,51.419008980360715,6659.876816950507,175.60882362398593,8.56983483006012,1109.9794694917512,153.53228579697054,7.492484165709703,970.4391933270739,243420.3104557547,8404.027238042923,1.5953866182755716e6
Manihiki,2656.0549634894123,208.1142811060047,17152.327775345548,442.6758272482354,34.68571351766745,2858.721295890925,387.02515182274294,30.32522381830354,2499.3391901217797,520791.0658424993,34762.79001409843,3.2033719057047344e6
Marakei,1328.339122187252,28.979213149917832,10856.757400993267,221.38985369787534,4.8298688583196405,1809.4595668322108,193.55798637585673,4.222685344702313,1581.9846498590186,294130.7286650688,3936.937133176586,2.343366617444365e6
Maria_Est,6224.387288683349,501.7284205127117,35121.47080530418,1037.397881447225,83.6214034187853,5853.578467550696,906.9821477795736,73.10899841756655,5117.700031630038,1.2757621251259372e6,105420.20508921154,7.020312168098075e6
Marutea_Sud,20676.843331580396,426.27931707230147,220306.01839964945,3446.1405552633996,71.04655284538359,36717.66973327491,3012.911456887429,62.114986201963916,32101.7341096632,4.563232223387166e6,90489.02664139512,5.102608222315322e7
Mataiva,4913.812347732655,361.67158198375415,22680.78203700605,818.9687246221094,60.27859699729237,3780.1303395010095,716.0126563839012,52.700716231918456,3304.913953963739,962023.828851384,86166.98862975833,4.309034947653256e6
Matureivavao,7547.832425219364,297.7007160016544,202057.96889507546,1257.9720708698942,49.61678600027575,33676.32814917925,1099.8270105319643,43.3792471888125,29442.73261042528,2.792725878424214e6,71151.36284166257,1.4150026894327718e8
Mili,5535.596488172966,365.7407029568131,32296.712650374728,922.5994146954945,60.956783826135506,5382.78544172912,806.6154882766322,53.29364528799276,4706.0924147688875,1.0857863018160318e6,78411.74034516638,6.066522713781844e6
Mokil,434.2095825913723,9.207535524295567,3152.1805659237953,72.3682637652287,1.534589254049261,525.3634276539658,63.27053917759996,1.3416694621116394,459.31773960603874,93960.68214914252,2065.495771712575,676868.6205463259
Moruroa,7089.920636234409,499.50430817740084,37151.72820351871,1181.6534393724016,83.2507180295668,6191.954700586453,905.5903379734536,73.58158349493479,4815.363013789491,1.4928602633079782e6,141848.43308465148,7.948734604267053e6
Motu_One,2795.0532226916125,120.0926804193416,16895.843472648292,465.84220378193544,20.015446736556935,2815.9739121080493,407.2791838779207,17.499219146818344,2461.9657631573223,538989.2536246816,26040.36279991411,3.150132898458448e6
Namoluk,1136.2088291809764,78.45769283400853,5701.088909943241,189.3681381968294,13.076282139001425,950.1814849905401,165.56185796637084,11.432406670098386,830.730098306015,237155.12188393247,18571.069969383723,1.1557599974049323e6
Namu,5879.457947953419,228.14727890868733,38505.068967302184,979.9096579922366,38.024546484781226,6417.511494550363,856.7210152732124,33.244317783837296,5610.738620949745,1.157853834894917e6,51414.06080129882,7.2621099113549255e6
Napuka,758.9225836631693,9.61771126337404,5860.332172029652,126.48709727719489,1.602951877229007,976.7220286716088,110.58586219091896,1.4014379269487887,853.9341164957492,168938.24951461575,1072.2401279819508,1.3002157534618021e6
