atoll,region,species,mean,lower005,upper095
Rasdhoo,Indian_Ocean,Puffinus_bailloni,0.20274381083955406,0.08546265175655701,0.3614557063540834
Rasdhoo,Indian_Ocean,Fregata_ariel,0.21170525737109605,0.07363359447699301,0.413246123078087
Rasdhoo,Indian_Ocean,Fregata_minor,0.26589969470012,0.10191703922309701,0.49240030328466783
Rasdhoo,Indian_Ocean,Sula_dactylatra,0.09720006479085301,0.023638460055744544,0.2309179341530723
Rasdhoo,Indian_Ocean,Sula_granti,0.05797481722279791,0.010780134379733727,0.15180671680287974
Rasdhoo,Indian_Ocean,Sula_leucogaster,0.14351166617309494,0.047533549584058754,0.2909176416707202
Rasdhoo,Indian_Ocean,Sula_sula,0.4003906717554373,0.18831880614049112,0.6408604602303504
Ravahere,Polynesia,Anous_stolidus,0.9236165910365124,0.8406647317660955,0.9754183311939474
Ravahere,Polynesia,Anous_minutus,0.7781728377018043,0.6147718777845537,0.9018331815682505
Ravahere,Polynesia,Anous_tenuirostris,0.029963142341305683,0.007799150085524541,0.07106505685412781
Ravahere,Polynesia,Anous_ceruleus,0.1330064150673479,0.05482332781678821,0.24731243931469293
Ravahere,Polynesia,Gygis_alba,0.8531323959259951,0.7144950231465139,0.9462928299805493
Ravahere,Polynesia,Onychoprion_fuscatus,0.396518983081385,0.2250806234060673,0.6010959118454263
Ravahere,Polynesia,Onychoprion_lunatus,0.16767033810653623,0.07803640866139833,0.2928917968805842
Ravahere,Polynesia,Onychoprion_anaethetus,0.028777830241814125,0.007417807539326708,0.06849490503089423
Ravahere,Polynesia,Sternula_nereis,0.029013351817846814,0.008110939859111018,0.0660403230139785
Ravahere,Polynesia,Sternula_saundersi,0.04266026846417126,0.011207388899474148,0.09988529150736294
Ravahere,Polynesia,Hydroprogne_caspia,0.028986011537935837,0.008231719636704068,0.06616615034389034
Ravahere,Polynesia,Sterna_dougallii,0.028372627352434916,0.00810854535255054,0.06423147816998241
Ravahere,Polynesia,Sterna_sumatrana,0.09784465818507807,0.03862463525656753,0.19056667061451338
Ravahere,Polynesia,Thalasseus_bergii,0.22443563962311974,0.09573617709328432,0.4011233728056419
Ravahere,Polynesia,Thalasseus_bengalensis,0.03463750515760813,0.009490332606286895,0.0798506167348346
Ravahere,Polynesia,Phaethon_lepturus,0.14198529605228496,0.062213008809358226,0.25965675300931196
Ravahere,Polynesia,Phaethon_rubricauda,0.325327734502398,0.18420191692964596,0.48753712617671285
Ravahere,Polynesia,Phoebastria_immutabilis,0.06010611683379518,0.020490880610567856,0.1252329177694715
